0	15
1	10
2	40
3	274
4	803
5	1482
6	1626
7	1485
8	1113
9	790
10	512
11	304
12	160
13	98
14	56
15	40
16	24
17	11
18	2
19	5
20	5
21	4
22	5
23	4
24	3
25	3
26	7
27	3
28	1
29	6
30	7
31	4
32	3
33	5
34	4
35	2
36	1
37	7
38	4
39	3
40	2
41	3
42	3
43	4
44	5
45	2
46	6
47	3
48	10
49	9
50	7
51	2
52	4
53	8
54	9
55	6
56	5
57	3
58	4
59	6
60	7
61	10
62	9
63	4
64	6
65	4
66	4
67	4
68	5
69	5
70	5
71	5
72	7
73	7
74	7
75	3
76	7
77	3
78	4
79	2
80	5
81	3
82	9
83	7
84	0
85	4
86	6
87	3
88	1
89	3
90	6
91	3
92	0
93	4
94	3
95	3
96	4
97	3
98	5
99	4
100	3
101	4
102	4
103	0
104	1
105	4
106	2
107	1
108	2
109	3
110	2
111	3
112	2
113	2
114	4
115	3
116	3
117	3
118	3
119	4
120	3
121	5
122	3
123	8
124	4
125	0
126	2
127	1
128	1
129	1
130	3
131	0
132	0
133	1
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
