0	25
1	13
2	33
3	311
4	900
5	1455
6	1586
7	1325
8	1059
9	695
10	400
11	274
12	119
13	79
14	49
15	28
16	18
17	10
18	13
19	6
20	6
21	5
22	6
23	8
24	10
25	5
26	5
27	8
28	6
29	7
30	9
31	10
32	11
33	7
34	11
35	8
36	11
37	12
38	9
39	12
40	10
41	5
42	7
43	8
44	9
45	4
46	3
47	4
48	10
49	10
50	8
51	11
52	9
53	15
54	7
55	13
56	17
57	12
58	18
59	9
60	9
61	13
62	7
63	9
64	11
65	7
66	4
67	6
68	15
69	9
70	1
71	11
72	6
73	7
74	8
75	5
76	4
77	7
78	4
79	6
80	2
81	5
82	4
83	4
84	5
85	9
86	1
87	6
88	6
89	6
90	2
91	4
92	2
93	5
94	2
95	3
96	1
97	6
98	4
99	4
100	1
101	5
102	3
103	1
104	2
105	1
106	1
107	3
108	1
109	3
110	0
111	2
112	0
113	1
114	1
115	4
116	1
117	0
118	3
119	3
120	0
121	3
122	2
123	1
124	2
125	0
126	1
127	1
128	0
129	0
130	1
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
