0	31
1	56
2	42
3	45
4	64
5	102
6	147
7	148
8	184
9	160
10	136
11	109
12	117
13	118
14	132
15	153
16	222
17	212
18	250
19	259
20	297
21	356
22	388
23	402
24	486
25	447
26	446
27	508
28	419
29	422
30	356
31	277
32	202
33	194
34	157
35	98
36	85
37	72
38	57
39	65
40	43
41	33
42	30
43	33
44	32
45	27
46	21
47	27
48	27
49	18
50	17
51	20
52	19
53	13
54	10
55	12
56	18
57	6
58	13
59	8
60	10
61	8
62	9
63	9
64	5
65	4
66	1
67	4
68	2
69	4
70	3
71	3
72	3
73	4
74	2
75	3
76	1
77	3
78	5
79	4
80	1
81	4
82	1
83	1
84	3
85	3
86	0
87	1
88	2
89	2
90	2
91	2
92	0
93	0
94	1
95	0
96	1
97	1
98	0
99	0
100	2
101	0
102	2
103	0
104	0
105	0
106	0
107	2
108	0
109	0
110	0
111	0
112	2
113	1
114	0
115	0
116	1
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
