0	50
1	73
2	57
3	47
4	57
5	83
6	139
7	161
8	178
9	159
10	110
11	110
12	100
13	80
14	87
15	123
16	131
17	169
18	188
19	235
20	239
21	264
22	295
23	349
24	362
25	372
26	393
27	380
28	448
29	469
30	392
31	375
32	317
33	269
34	221
35	171
36	153
37	101
38	97
39	86
40	53
41	45
42	39
43	36
44	42
45	29
46	34
47	26
48	28
49	23
50	23
51	22
52	13
53	21
54	8
55	14
56	10
57	8
58	4
59	10
60	6
61	5
62	3
63	7
64	7
65	12
66	7
67	6
68	5
69	10
70	11
71	4
72	8
73	4
74	2
75	8
76	4
77	7
78	6
79	8
80	5
81	6
82	5
83	7
84	1
85	7
86	4
87	6
88	3
89	3
90	5
91	5
92	6
93	6
94	4
95	2
96	3
97	4
98	2
99	1
100	3
101	1
102	0
103	3
104	2
105	2
106	1
107	2
108	1
109	2
110	1
111	1
112	2
113	1
114	0
115	1
116	0
117	0
118	0
119	0
120	2
121	0
122	1
123	1
124	1
125	0
126	4
127	5
128	1
129	0
130	1
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
