0	70
1	75
2	55
3	36
4	47
5	54
6	61
7	78
8	95
9	76
10	86
11	69
12	67
13	56
14	79
15	78
16	115
17	162
18	161
19	212
20	220
21	200
22	203
23	296
24	260
25	296
26	367
27	398
28	469
29	406
30	404
31	384
32	375
33	330
34	237
35	231
36	147
37	128
38	116
39	81
40	62
41	62
42	49
43	47
44	31
45	23
46	27
47	30
48	23
49	17
50	17
51	22
52	20
53	21
54	13
55	15
56	21
57	16
58	10
59	16
60	12
61	9
62	12
63	7
64	11
65	8
66	4
67	9
68	7
69	7
70	5
71	6
72	4
73	5
74	6
75	6
76	4
77	7
78	8
79	7
80	12
81	4
82	12
83	6
84	9
85	6
86	6
87	2
88	4
89	4
90	3
91	8
92	2
93	2
94	2
95	6
96	4
97	4
98	2
99	6
100	4
101	6
102	6
103	1
104	1
105	7
106	4
107	4
108	2
109	3
110	2
111	4
112	5
113	3
114	5
115	2
116	4
117	5
118	6
119	0
120	3
121	2
122	5
123	7
124	5
125	6
126	5
127	6
128	4
129	3
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
