0	87
1	109
2	72
3	56
4	61
5	74
6	102
7	134
8	139
9	127
10	107
11	98
12	116
13	96
14	103
15	118
16	132
17	182
18	185
19	237
20	257
21	273
22	314
23	325
24	386
25	418
26	446
27	456
28	435
29	415
30	402
31	316
32	266
33	261
34	193
35	131
36	117
37	90
38	73
39	51
40	45
41	43
42	33
43	33
44	31
45	23
46	23
47	14
48	22
49	20
50	16
51	17
52	13
53	15
54	16
55	10
56	9
57	10
58	12
59	5
60	11
61	11
62	6
63	5
64	8
65	12
66	6
67	7
68	4
69	7
70	7
71	3
72	4
73	3
74	4
75	2
76	3
77	1
78	9
79	5
80	10
81	6
82	3
83	4
84	4
85	3
86	3
87	4
88	5
89	2
90	5
91	4
92	2
93	1
94	2
95	1
96	1
97	2
98	4
99	3
100	3
101	5
102	2
103	1
104	1
105	1
106	7
107	3
108	2
109	2
110	1
111	4
112	2
113	5
114	1
115	4
116	1
117	1
118	4
119	4
120	2
121	1
122	1
123	2
124	2
125	3
126	5
127	3
128	4
129	7
130	2
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
